date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode,racecourse,surface,distance,race_first_prize,umaban,class_code,place_payout,race_name,distance_band,season,prize_band
2025-09-28,2025-0928-09-04-09-09,2022104645,ダノンシーマ,1,1,13.0,1.2999999523162842,1,0.7004631019830242,0.3501631249312589,1,130.0,2025-08-31,monthly_walk_forward,阪神,芝,2400,15500000.0,3,grade:E|condition:13,110.0,兵庫特別,2100～2400m,秋,11.0-15.9M
2025-09-28,2025-0928-09-04-09-10,2021104445,メイショウフウドウ,13,0,175.0,17.5,7,0.4162941760296093,0.1691585920299992,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1800,18400000.0,8,grade:E|condition:13,0.0,堺ステークス,1700～2000m,秋,16.0-24.9M
2025-09-28,2025-0928-09-04-09-11,2021105283,ブルーミンデザイン,4,0,35.0,3.5,1,0.6666117541417188,0.171905998649134,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1600,27000000.0,7,grade:L|condition:13,0.0,ポートアイランドステークス,1300～1600m,秋,25.0-49.9M
2025-09-28,2025-0928-09-04-09-12,2022104745,シャルクハフト,1,1,21.0,2.0999999046325684,1,0.2568531490394858,0.3201728502453212,1,210.0,2025-08-31,monthly_walk_forward,阪神,芝,2000,11400000.0,1,grade:unknown|condition:13,120.0,,1700～2000m,秋,11.0-15.9M
2025-10-04,2025-1004-05-04-01-04,2020106654,スズカハービン,2,0,21.0,2.0999999046325684,1,0.0082470158422268,0.3607349155648237,1,0.0,2025-09-30,monthly_walk_forward,東京,芝,3100,14300000.0,1,grade:unknown|condition:18,110.0,,2500m～,秋,11.0-15.9M
2025-10-04,2025-1004-05-04-01-09,2022105442,ラブリージャブリー,3,0,17.0,1.7000000476837158,1,0.8740806088818933,0.312259277752587,1,0.0,2025-09-30,monthly_walk_forward,東京,芝,1800,15500000.0,1,grade:E|condition:13,110.0,八ヶ岳特別,1700～2000m,秋,11.0-15.9M
2025-10-04,2025-1004-05-04-01-10,2021105752,レディマリオン,4,0,55.0,5.5,3,0.7946166268854096,0.1833788615131582,1,0.0,2025-09-30,monthly_walk_forward,東京,芝,1400,18400000.0,15,grade:E|condition:13,0.0,白秋ステークス,1300～1600m,秋,16.0-24.9M
2025-10-04,2025-1004-05-04-01-11,2021110112,ウェットシーズン,5,0,24.0,2.4000000953674316,1,1.4121427006526217,0.2668147478215121,1,0.0,2025-09-30,monthly_walk_forward,東京,芝,1600,24000000.0,1,grade:L|condition:13,0.0,グリーンチャンネルカップ,1300～1600m,秋,16.0-24.9M
2025-10-04,2025-1004-05-04-01-12,2022101543,ルークススペイ,4,0,45.0,4.5,1,0.546409960935208,0.205420543864218,1,0.0,2025-09-30,monthly_walk_forward,東京,芝,1400,11400000.0,5,grade:unknown|condition:13,0.0,,1300～1600m,秋,11.0-15.9M
2025-10-04,2025-1004-08-03-01-08,2022104207,キングスコール,8,0,29.0,2.9000000953674316,1,1.318358665409422,0.2601858758558763,1,0.0,2025-09-30,monthly_walk_forward,京都,芝,2000,11400000.0,6,grade:unknown|condition:13,0.0,,1700～2000m,秋,11.0-15.9M
2025-10-04,2025-1004-08-03-01-09,2023103293,ラスティングスノー,1,1,188.0,18.799999237060547,7,0.3455608220566435,0.168117500928964,1,1880.0,2025-09-30,monthly_walk_forward,京都,芝,1400,11100000.0,6,grade:E|condition:11,420.0,りんどう賞,1300～1600m,秋,11.0-15.9M
2025-10-04,2025-1004-08-03-01-10,2021110008,ルディック,2,0,34.0,3.4000000953674316,1,0.908624482565486,0.2840021447391823,1,0.0,2025-09-30,monthly_walk_forward,京都,芝,1200,18400000.0,15,grade:E|condition:13,150.0,大山崎ステークス,～1200m,秋,16.0-24.9M
