date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode
2026-07-11,2026-0711-03-02-05-11,2019103594,レッドアヴァンティ,5,0,41.0,4.1,1,0.21710771353416708,0.17494686066999446,3,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-11,2018101343,ゾンニッヒ,4,0,57.0,5.7,4,0.15631416631437947,0.16039417028214212,4,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-11,2021102413,シークレットヴァウ,9,0,167.0,16.7,7,-0.29475530082523743,0.08420458696983649,5,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-11,2022104197,カウンターセブン,3,0,46.0,4.6,2,-0.5445339351602243,0.05893427125459631,6,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-11,2019110001,ショウナンハクラク,8,0,83.0,8.3,6,-0.7623770915812633,0.04317312810887019,7,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-11,2018103205,クムシラコ,2,0,390.0,39.0,9,-1.1536867657688992,0.024685214148501538,8,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-11,2018102155,マイネルジェロディ,6,0,325.0,32.5,8,-1.3656633410377306,0.018235691916592415,9,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-12,2023101661,アトミックブレス,3,0,37.0,3.7,1,-0.502180080427635,0.133609336855371,1,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-12,2023103227,エリーニック,5,0,49.0,4.9,3,-0.5307128962879196,0.12827276584863295,2,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-12,2023110007,アンティミスト,1,1,105.0,10.5,5,-0.5665503726163286,0.12187093623301924,3,1050.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-12,2023105162,コパノエイダン,4,0,115.0,11.5,6,-0.5886398883446246,0.11808516884555048,4,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-12,2023100581,ホノボノ,12,0,381.0,38.1,10,-0.8102198689962563,0.08604438815970467,5,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-12,2023100332,アスパラゴ,13,0,762.0,76.2,13,-1.010295214122699,0.0646534444926823,6,0.0,2026-06-30,monthly_walk_forward
